Datum,Teilnehmer,Thema,sheet_name,Ort
27.11.22,500,"Proteste, Revolution 2022 im Iran und Tod des 10 jährigen Jungen im Zieh, Iran durch Regimegarden",,Aachener Weiher
27.11.22,300,Situation im Iran,,Röckerathplatz o. Neptunplatz
28.11.22,300,Begrüßung der Unabhängigkeit Albaniens,,Breslauer Platz
29.11.22,35,Überlastung der Beschäftigten in städtischen Jugendämtern,,Theo-Burauen-Platz
30.11.22,150,Kundgebung gegen Tatenlosigkeit der UNICEF bezüglich Ermordung von Kindern im Iran,,Höhninger Weg 104 (ggü.)
30.11.22,20,Wir fordern den runden Tisch mit dem ÖFR,,Obenmarspforten 40
30.11.22,25,"Kölner zeigen Solidarität, für die sich im gesetzwidrigen Lockdown befindenden Menschen in China.",,Bahnhofsvorplatz
30.11.22,10,Öffentlich rechtlichen Rundfunk erhalten,,Obenmarspforten 40
30.11.22,40,Campus Rally for Iran - Solidarität mit den Protestierenden im Iran,,Albertus-Magnus-Platz
01.12.22,10,Entzug der Aufenthalte mehrerer Personen,,Dillenburgerstraße 25
01.12.22,10,Evangelisation,,Kardinal-Höffner-Plazt
02.12.22,10,Die In- Solidarität mit Iran,,Hans-Hartmann-Platz
03.12.22,500,Unterstützung der Frauen Widerstände im Iran,,"Aachener Weiher
Ottoplatz"
03.12.22,200,Freiheit im Iran - Running für freedom,,Offenbachplatz
03.12.22,5,Der Weihnachtsmarkt darf auch blau sein und gegen die Energiekrise sein.,,Liverpooler Platz
04.12.22,2.000,Gegen Waffenlieferung nach Ukraine. Gegen Krieg in der Ukraine. Gegen falsche Medien.,,Ottoplatz
04.12.22,100,Stoppt Putins Terror! Russen gegen den Krieg in der Ukraine.,,Aachener Weiher
04.12.22,20,Geplante Bebauung einer Grünfläche am Ortsrand,,"Leverkusen, Feldweg Weinhäuserstraße"
04.12.22,300,Internationale Solidarität mit Ukraine und Iran,,Rautenstrauch-Jost-Museum
04.12.22,100,Nazis in Köln? Nicht mit uns,,"Augustinerplatz
Köln Triangle"
04.12.22,20,Kein Raum für rechte Ideologien - den Rechten und Ihren Mitläufern den Sonntagsspaziergnag vermiesen,,Apostelkirchplatz
04.12.22,25,Glaubensfreiheit für Christen mit bibeltreuem Werteverständnis,,Bahnhofsvorplatz
04.12.22,10,Verkündigung des Evangeliums,,Domplatte
05.12.22,30,Teuerungen,,Wiener Platz
05.12.22,10,Evangelisation,,Kardinal-Höffner-Platz
06.12.22,30,"Solidarität mit Georg Menne, Opfer sexueller Gewalt! #sexueller Missbrauch verjährt nicht #Missbrauchsopfer haben lebenslänglich",,Luxemburger Straße 101
06.12.22,50,die Union und die Volksmudschahedin treffen sich hinter geschlossenen Türen?,,"Unter Taschenmacher, CDU Büro"
07.12.22,35,Politische Haft in der Türkei und im Iran,,Bahnhofsvorplatz
07.12.22,15,Corona-/Energiekrise,,Bahnhofsvorplatz
07.12.22,50,Menschenrechte im Iran,,Breslauer Platz
07.12.22,15,Klimawandel,,Weltjugendtagsweg
08.12.22,50,Sicher und solidarisch durch den Winter,,Liverpooler Platz
08.12.22,10,Verkehrswende,,Theo-Burauen-Platz
08.12.22,50,Menschenkette: Kinderrechte im Iran,,Höninger Weg 104 (UNICEF)
08.12.22,10,Entzug der Aufenthalte mehrerer Personen,,Dillenburgerstraße 25
10.12.22,20,Stadtspaziergang gegen die stationäre polizeiliche Videobeobachtung,,"Kalk Kapelle, Vorsterstraße, Kalk-Mülheimerstraße, Kalker Hauptstraße vor Arcaden, PP Köln"
10.12.22,200,Genug ist genug - Die Preise müssen runter,,"Ottoplatz
Kalk Markt"
10.12.22,100,Welttag der Menschenrechte,,"Bahnhofsvorplatz
Kardinal-Höffner-Platz"
10.12.22,100,Internationale Kampagne zur Verteidigung von Frauen Rechten im Iran,,Innerer Grüngürtel
10.12.22,15,Gedenken der Toten an den Grenzen Europas,,Hohenzollernbrücke (Reiterstandbild KW)
10.12.22,15,"Freiheit für Julian Assange, Schutz der Pressefreiheit, Schutz des Asylrechts",,"Hohenzollernbrücke, rechtrheinisch, Reiterstandbild"
10.12.22,70,Menschenrechtsverletzung Belutschistan,,"Ottoplatz, Bahnhofsvorplatz"
10.12.22,150,"Schluss mit der Isolationshaft und Bedingungen
auf Imrali! Die Zeit ist reif – Freiheit für Abdullah Öcalan",,Breslauer Platz
10.12.22,5,Friede mit euch,,Schildergasse/Zeppelinstr.
11.12.22,500,Kidical Mass,,Aachener Weiher                             Ebertplatz
11.12.22,200,Kidical Mass - Zubringer Ehrenfeld,,Neptunplatz                                      Aachener Weiher
11.12.22,150,Kidical Mass - Zubringer Kalk,,Kalker Stadtgarten               Ottoplatz
11.12.22,300,"Demo für den Frieden Köln - Demonstration für Frieden, Freiheit, Selbstbestimmung, Erhalt unserer Wirtschaftskraft",,Wilhemplatz bis Wilhelmplatz
11.12.22,150,"Mut fassen und singen für Veränderung und Erneuerung
-gegen Rückzug, Resignation und verschlossene Ohren in unserem Bistum“",,Kreuzblume
11.12.22,25,Kidical Mass - Zubringer Mülheim,,Stadtgarten Mülheim bis Stadtgarten Kalk
11.12.22,30,Christliche Werte an Weihnachten,,"Platz vor Stammheimer Straße 98, 50735 Köln"
11.12.22,10,Rechte Verschwörungsideologien breiten sich auch jenseits der rechten Szene aus und gefährden die Demokratie!,,Wilhelmplatz auf Treppe
12.12.22,50,Menschenrechte im Iran,,Breslauer Platz
12.12.22,30,Hinrichtungen im Iran,,Appellhofplatz
13.12.22,5,Lützerath muss bleiben,,Breite Str. Ecke Hanns-Hartmann-Platz
13.12.22,50,Aktuelle Situation im Iran,,Breslauer Platz
14.12.22,50,Staatsanwaltschaft soll gegen RWE Power ermitteln,,Justizzentrum
15.12.22,30,Weihnachten,,Bahnhofsvorplatz
15.12.22,10,Entzug der Aufenthalte mehrerer Personen,,Dillenburgerstraße 25
15.12.22,10,Corona-/Energiekrise,,Pariser Platz
15.12.22,5,"FDP, wir ziehen bei dir ein Mieterschutz,
Kündigungsmoratorium für Mieter*innen in Zahlungsschwierigkeiten",,Breite Straße 159
16.12.22,25,Aufklärung über den politischen Islam - Protest gegen Muezzinruf,,Bahnhofsvorplatz
16.12.22,20,Für das friedliche Miteinander aller Relegionen,,Bahnhofsvorplatz
16.12.22,20,"Chinesische Meinungsfreiheit, Ja, Nein, Vielleicht",,Kardinal-Höffner-Platz (Kreuzblume)
16.12.22,100,Klimaschutz ist kein Verbrechen - Hände weg von der Letzten Generation,,Breite Straße bis Ebertplatz
17.12.22,5.000,Protest gegen den iranischen Staat,,Deutzer Werft
17.12.22,2000,Iraner demonstrieren für die Demokratie und gegen die Diktatur der islamischen Republik Iran,,Aachener Weiher
17.12.22,80,Pogrom von Maras,,Bahnhofsvorplatz
17.12.22,200,Dezetraler Aktionstag Lützerath,,Riehler Straße und Reichensperger Platz
17.12.22,20,Mahnwache zur Aktion Ökozidgesetz jetzt! Die Mahnwache ist mit den Veranstaltern der Ökozid Aktion abgesprochen,,Kreuzblume?
17.12.22,100,Unterstützungsaktion für die Proteste im Iran,,Breslauer Platz
17.12.22,5,"Völkermord in Tigray, Hunger als Kriegswaffe",,Schildergasse/Krebsgasse
17.12.22,20,Hilfe für die ethnischen Deutschen der Ukraine zur Rückkehr in ihre historische Heimat,,"Barbarastraße 1, BVA"
17.12.22,50,Kirche ist kein Zirkus,,Brüsseler Platz
17.12.22,5,Weihnachten mit der AfD,,Bahnhofstraße/An der Sparkasse
17.12.22,9,Wohnungen für Obdachlose und Geflüchtete,,Berrenrather Straße/Friedrich-Engels-Straße
20.12.22,50,Kinderrechte im Iran,,Höninger Weg 104 (UNICEF)
20.12.22,10,Lützerath bleibt,,Breite Straße/Auf dem Berlich
20.12.22,20,Wir fordern den runden Tisch mit dem ÖFR,,Obenmarspforten 40
20.12.22,10,Öffentlich rechtlichen Rundfunk erhalten,,Gülichplatz
21.12.22,100,Freiraumdemo: Der öffentliche Raum als Ort der Gemeinschaft und Begegnung,,Alvenslebenstraße
21.12.22,200,Solidarität mit den Menschen im Iran,,Deutzer Werft bis Deutzer Werft
22.12.22,10,Gegen Vermieter-Vandalismus,,Im Ferkulum 8
22.12.22,10,Entzug der Aufenthalte mehrerer Personen,,Dillenburgerstraße 25
23.12.22,10,Tierrechte,,Wallrafplatz
23.12.22,50,Anschlag auf den Kurdischen Verein in Paris! Terrorstaat Türkei macht in Europa keinen Halt!,,Bahnhofsvorplatz
24.12.22,80,Menschenrechte im Iran,,???
24.12.22,3,Friede mit euch,,Schildergasse/Antoniterkirche
24.12.22,10,Stop Eco Terror im Bergkarabagh,,Domplatte
27.12.22,60,"Freiheit für Zeynep Celaliyan und alle politischen Gefangenen, Nein zu Hinrichtungen der Gefangenen",,Bahnhofsvorplatz
27.12.22,100,Anschlag auf den Kurdischen Verein in Paris! Terrorstaat Türkei macht in Europa keinen Halt!,,Bahnhofsvorplatz
29.12.22,20,"Tierrechte, Veganismus",,Schildergasse (Antoniterkirche)
29.12.22,10,Entzug der Aufenthalte mehrerer Personen,,Dillenburgerstraße 25
30.12.22,20,"Tierrechte, Veganismus",,Domplatte BGH
31.12.22,40,Gegen Sexismus und Rassismus,,Wallrafplatz
31.12.22,10,Rechte von Gefangenen (freie Ärtzt*innen-Wahl) und Silvestergrüsse,,Rochusstraße 345 (JVA)
31.12.22,40,Revolutionen beenden Kriege - der Friede ist ROT,,Kalk Post
31.12.22,5,Liebe und Freiheit,,Schildergasse (P&C)
04.10.22 05.10.22 06.10.22 07.10.22,100,Unterstützung des Volks im Iran,,Roncalliplatz
17.12.22,25,Kunstperformance zum Artensterben,,Domplatte (Domforum)
28.01.22,,Köln steht auf für Freiheit 2022,,Wilhelmplatz-Schillplatz
"01.09.22
08.09.22",20,Wir fordern den runden Tisch mit dem ÖFR,,Appellhofplatz
02.10.22 09.10.22,30,"Tierrechte, Veganismus",,Domplatte (BGH)
"02.11.22
05.11.22
09.11.22",30,Genug ist genug - Die Preise müssen runter,,Kalk Post
02.12.22,30,Keine Räumung von  LÜTZERATH! u. keine Räumungsverfügung an die Polizei Aachen!  ,,Zeughausstraße 2-10
03.01.2022     07.02.2022   07.03.2022     04.04.2022      02.05.2022         13.06.2022           04.07.2022         01.08.2022              05.09.2022  10.10.2022 07.11.2022       05.12.2022,20,Weg mit Hartz IV,,Domplatte (Blau-Gold-Haus)                                Ebertplatz 1
"03.10.22
10.10.22
17.10.22
24.10.22
31.10.22",30,Coronamaßnahmen kritisieren JA - Mit Nazis spazieren NEIN,,"Alter Markt (10.10., 17.10.,
24.10., 31.10.)
Heumarkt (03.10.)
Kurt-Hackenberg-Platz
(17.10.)
Ehrenstraße (03.10.,10.10, 24.10., 31.10.)"
03.11.22 10.11.22 17.11.22 24.11.22 01.12.22,10,ÖfR und freie Presse stärken und erhaltne! Kein Platz für FakeNews und Manipulation!,,"Breite Straße 28


Appellhofplatz"
"03.11.22
04.11.22",8,Mehr Sicherheit für Radfahrer auf Radwegen,,Kempener Straße
03.12.22 10.12.22 17.12.22 24.12.22,2000,Iraner demonstrieren für die Demokratie und gegen die Diktatur der islamischen Republik Iran,,Deutzer Werft bis entweder Aachener Weiher o. Deutzer Werft
"03.12.22
10.12.22",20,Muezzinruf,,Bahnhofsvorplatz
03.12.22     10.12.22,12,Wohnungen für Obdachlose und Geflüchtete,,Berrenrather Straße/Friedrich-Engels-Straße
"04.04.22
11.04.22
18.04.22
25.04.22
02.05.22
09.05.22",50,Coronamaßnahmen kritisieren JA - Mit Nazis spazieren NEIN,,Heumarkt
"04.07.22
11.07.22
18.07.22
25.07.22
01.08.22
08.08.22
15.08.22
22.08.22
29.08.22
05.09.22
12.09.22
19.09.22
26.09.22
03.10.22
10.10.22
17.10.22
24.10.22
31.10.22",1.000,Für freie Impfentscheidung! Für freie Presse! Für Frieden weltweit!,,Roncalliplatz
05.03.22              09.04.22                 14.05.22       04.06.22                16.07.22          06.08.22  03.09.22            01.10.22   12.11.22      10.12.22,20,Liebe Demut Einigkeit,,"Schildergasse, Antoniterkirche"
"05.04.22
06.04.22",25,"Glaube, Liebe, Hoffnung",,"Ebertplatz
Domplatte
Rheinpark
Wiener Platz"
"05.09.22
12.09.22
19.09.22
26.09.22",15,Spaziergänger und Querdenker nicht unkommentiert lassen,,"Alter Markt
Hohenzollernring/Ehrenstr."
05.11.22 12.11.22 19.11.22 26.11.22,500,Iraner demonstrieren für die Demokratie und gegen die Diktatur der islamischen Republik Iran,,"Deutzer Werft am 19.11. bereits bestätigt, 26.11. Aachener Weiher"
"05.11.22
12.11.22",12,Wohnungen für Obdachlose und Geflüchtete,,Berrenrather Straße/Friedrich-Engels-Straße
"05.11.22
19.11.22",20,"Tierrechte, Veganismus",,"Domplatte (Blau-Gold-Haus)
Schildergasse (P&C)"
"06.02.2022
13.02.2022
20.02.2022
27.02.2022
06.03.2022
13.03.2022",45,Wie finden wir zu einem angemessenen Umgang mit Corona?,,Heumarkt
"06.08.22
14.08.22
20.08.22",30,Tierrechtsaktivismus,,Domplatte (Blau-Gold-Haus)
"07.02.22
14.02.22
21.02.22",100,Wir sind solidarisch,,Heumarkt                                                        Kurt-Hackenberg-Platz (zusätzlich am 21.02)
"07.05.22
21.05.22
28.05.22",15,"Tierrechte, Ernährung & Veganismus",,Domplatte (Blau-Gold-Haus)
"07.08.22
21.08.22
28.08.22
11.09.22
25.09.22
09.10.22
16.10.22
23.10.22
30.10.22",45,Grund- und Menschenrechte auch in Krisenzeiten,,Heumarkt
07.11.22         14.11.22  21.11.22     28.11.22     05.12.22     12.12.22    19.12.22           26.12.22,500,"Schluss mit der Preissteigerung - unser Leben muss bezahlbar sein!  Schluss mit Waffenlieferung in Kriegsgebiete - wir brauchen Friedensverhandlungen!
Schluss mit allen Corona Maßnahmen - wir brauchen ehrliche Aufklärung!",,"Aachener Weiher

ab 21.11.2022:
Offenbachplatz"
"07.11.22
14.11.22",20,Coronamaßnahmen kritisieren JA - Mit Nazis spazieren NEIN,,"Hohenzollernring/Ecke Ehrenstraße
Neumarktpassage"
"08.04.22
15.04.22",10,Freiheit für Julian Assange,,Rudolfplatz
08.06.22      09.06.22    10.06.22,200,Schulstraße: Anmahnen von sicheren Schulwegen und Freiräume für Kinder und Jugendliche,,Borsigstraße/Alpenerstraße/Herbigstraße
08.06.22   09.06.22    10.06.22,8,Kein Werben fürs Töten und Sterben! Unter 18 nie! Bundeswehr raus aus den Schulen und Bildungsmessen!,,Ausgang Bahnhof Deutz
08.09.22      15.09.22,10,Öffent. Rechtl. Rundfunk & freie Presse stärken & erhalten! Kein Platz für Fake News & Manipulation!,,Röhrergasse/Appellhofplatz
08.10.22                15.10.22        22.10.22             29.10.22,12,Wohnungen für Obdachlose und Geflüchtete,,Berrenrather Straße/Friedrich-Engels-Straße
08.10.22               22.10.22,15,Politischer Islam,,Bahnhofsvorplatz
08.12.22 15.12.22,20,Wir fordern den runden Tisch mit dem ÖFR,,Appellhofplatz
"08.12.22
15.12.22
22.12.22
29.12.22
05.01.23
12.01.23",10,Öffentlich rechtlichen Rundfunk erhalten,,Appellhofplatz
09.02.2022 09.03.2022 09.04.2022 09.05.2022 09.06.2022 09.07.2022 09.08.2022 09.09.2022 09.10.2022 09.11.2022 09.12.2022 09.01.2023 ,20,Atomwaffenabzug aus Deutschland,,Schildergasse (P&C)
09.02.22 16.02.22,30,Wir sind solidarisch! Lass dich impfen!,, An der Sparkasse / Hermannstraße (vor Impfcontainern)
"09.04.22
23.04.22
07.05.22
21.05.22
04.06.22
18.06.22",30,Gegen die islamische Regierung im Iran,,Bahnhofsvorplatz
"09.12.22
17.12.22",40,Glaubensfreiheit für Christen mit einem bibelbezogenen Werteverständnis,,Bahnhofsvorplatz
10.01.2022                               17.01.2022                   24.01.2022              31.01.2022          07.02.2022      14.02.2022        21.02.2022              28.02.2022              07.03.2022             14.03.2022        21.03.2022,1500,Schluss mit 3G/2G/1G!  Stoppt den Impfzwang!,,Roncalliplatz bis Roncalliplatz
"10.04.22
17.04.22
24.04.22
08.05.22
15.05.22
05.06.22
12.06.22
10.07.22
17.07.22
24.07.22
31.07.22",45,Grund- und Menschenrechte auch in Krisenzeiten,,Heumarkt
10.10.22               17.10.22              24.10.22                      31.10.22,30,Asylrecht - Aufenthaltsrecht,,"Leverkusen, Friedrich-Ebert-Platz"
"10.11.22
17.11.22",20,Wir fordern den runden Tisch mit dem ÖFR,,Appellhofplatz
"10.12.22
17.12.22",12,Evangelium verbreiten,,Günter-Wand-Platz
11.05.22     12.05.22,10,Glaubensfreiheit für Christen mit einem biblischen Werteverständnis,,Zülpicher Straße/ Alphons-Silbermann-Weg
12.06.22           18.06.22              26.06.22,30,"Tierrechte, Ernährung & Veganismus",,"Domplatte, Rudolfplatz"
"12.09.22
19.09.22
26.09.22",15,Wir wollen unser Aufenthaltsrecht zurück,,"Leverkusen, Friedrich-Ebert-Platz 1"
12.11.22          26.11.22,20,Muezzinruf,,Bahnhofsvorplatz
12.12.22       19.12.22,30,Asylrecht - Aufenthaltsrecht,,"Leverkusen, Friedrich-Ebert-Platz"
14.03.22                21.03.22      28.03.22,30,Krieg in der Ukraine,,Wiener Platz
14.08.22,80,Ohne Kerosin nach Berlin - Fahrradprotest für Klimagerechtigkeit,,Start: Uniwiese
"14.08.22
15.08.22",100,Haftbedinungen und Gesundheitszustand von Herrn Abdullah Öcalan,,Wiener Platz
14.11.22 21.11.22 28.11.22  05.12.22,30,Asylrecht - Aufenthaltsrecht,,"Friedrich-Ebert-Platz, Leverkusen "
"15.01.2022
29.01.2022
12.02.2022
26.02.2022
12.03.2022
26.03.2022",20,Gegen islamische Regierung im Iran,,Bahnhofsvorplatz
15.10.22      29.10.22,30,Tierrechtsaktivismus,, Domplatte (BGH)                   Schildergasse P&C
15.10.22 22.10.22 29.10.22 05.11.22 12.11.22 19.11.22 26.11.22 03.12.22 10.12.22 17.12.22 24.12.22 31.12.22 ,10,Menschenrecht im Iran,,"Domplatte, Bahnhofsvorplatz und am 31.12.22 Neptunplatz "
16.05.22 23.05.22,30,"Corona-Maßnahmen kritisieren JA, mit Nazis spazieren NEIN",,Alter Markt (Höhe Rathauseingang)
"16.05.22
17.05.22
18.05.22
19.05.22
20.05.22
21.05.22",250,Schulstraße: Annahme von sicheren Schulwegen und Freiräumen für Kinder,,Diesterwegstraße
"16.05.22
23.05.22",30,Coronamaßnahmen kritisieren JA - Mit Nazis spazieren NEIN,,Hohenzollernring/Ecke Ehrenstraße
16.07.22     13.08.22          17.09.22,30,Gegen die islamische Regierung im Iran,,Bahnhofsvorplatz
"17.08.22
18.08.22",10,Schafft die Obdachlosigkeit ab,,Theo-Burauen-Platz
18.05.22 19.05.22 ,20,Antikriegs-Kundgebungen,,Wiener Platz
"18.08.22
25.08.22",50,Wir fordern den runden Tisch mit dem ÖFR,,Appellhofplatz
18.09.22 24.09.22,25,Tierrechtsaktivismus,,"Bierbrunnen (Schildergasse), zwischen Antoniterkirche und P&C"
19.02.22 19.03.22       09.04.22             21.05.22            18.06.22          16.07.22        20.08.22         17.09.22                15.10.22         19.11.22       17.12.22,6,Gebetswache für das Lebensrecht ungeborener Kinder,,Neusser Straße 186
"19.03.22
26.03.22
02.04.22
09.04.22",250,Frieden in der Ukraine und überall,,Dellbrücker Hauptstraße 64
19.11.22              26.11.22,12,Wohnungen für Obdachlose und Geflüchtete,,Berrenrather Straße/Friedrich-Engels-Straße
"19.11.22
17.12.22
21.01.23",10,#IchBinArmutsbetroffen,,Breslauer Platz
"20.05.22
21.05.22
22.05.22",100,Gegen Leverkusen und was daraus folgt,,"Leverkusen
Grünstreifen Stelzenautobahn"
"20.08.22
27.08.22
03.09.22
10.09.22
17.09.22
24.09.22",100,Frieden in der Urkaine und überall,,Dellbrücker Hauptstraße 64
"20.10.22
27.10.22",20,Wir fordern den runden Tisch mit dem ÖFR,,Breite Straße/Auf der Ruhr
21.05.22 28.05.22,20,Freiheit für den Iran,,Bahnhofsvorplatz
"21.05.22
18.06.22
16.07.22
20.08.22",9,Schilderwald Grundrechte,,Konrad-Adenauer-Ufer 80
"21.09.22
24.09.22",40,Unterstützung der politischen Gefangenen im Iran,,Domplatte BGH
"21.11.22
28.11.22
05.12.22
12.12.22
19.12.22
26.12.22",20,Coronamaßnahmen kritisieren JA - Mit Nazis spazieren NEIN,,"Breite Straße 28

Hohenzollernring/Ehrenstraße"
22.01.22                     05.02.22                      12.02.22,100,Erhalt des karnevalistischen Brauchtums - Klingendes Spiel,,Gürzenichstraße                           Alter Markt                                        Neumarkt
22.03.22  29.03.22,30,Krieg in der Ukraine,,Kalk Post
22.04.22 23.04.22 24.04.22 25.04.22,30,Unterstützung Arbeiterschaft im Iran und gefangene Arbeiter im Iran,,Domplatte (Blau-Gold-Haus)
22.08.22  29.08.22 05.09.22,30,Wir wollen unser Aufenthaltsrecht zurück,,"Leverkusen, Friedrich-Ebert-Platz 11"
"22.09.22
29.09.22",20,Wir fordern den runden Tisch mit dem ÖFR,,Appellhofplatz
22.10.22             05.11.22           19.11.22                 03.12.22         17.12.22,50,Gegen die islamische Regierung im Iran,,Bahnhofvorplatz
22.10.22 29.10.22 05.11.22 12.11.22 19.11.22 26.11.22 03.12.22 10.12.22 17.12.22 ,200,Unterstützung der iranischen Bewegung,,"am 22.10. Neumarkt, am 29.10. Chlodwigplatz, ansonsten Breslauer Platz"
"23.04.22
30.04.22
07.05.22
14.05.22",250,Frieden in der Ukraine und überall,,Dellbrücker Hauptstraße 64
23.09.22 31.10.22,50,solidarisches Klimacamp zur Räumung in Lützerath,,Alter Markt
23.11.22 24.11.22  26.11.22,100,Veranstaltung für die aktuelle Situation im Iran,,Breslauer Platz
24.09.22        01.10.22   08.10.22,50,Preissteigerungen und Verarmung,,Josefstraße/Hermannstraße
