Datum,Beginn,Ende,Thema,Ort,Aufzug,Teilnehmer,Absage,sheet_name
2022-02-06 00:00:00,16:00:00,20:00:00,Bewegungsmeditation für den inneren und äußeren frieden und gegen die Erstarrung der Herzen,Park Alter Friedhof,,80,x,2022
2022-02-07 00:00:00,18:00:00,20:00:00,Für eine Diskriminierungsfreie Gesellschaft,Beginn Stephanplatz/Ende Friedrichsplatz,x,500,,2022
2022-02-07 00:00:00,18:00:00,19:00:00,Montagsdemo gegen Hartz IV und Sozialabbau - Protest gegen Corona-Leugner und für konsequenten Gesundheitsschutz,Karl-Friedrich-Str. / Ecke Kaiserstraße ,,50,,2022
2022-02-07 00:00:00,17:30:00,19:30:00,"LügenPresse / Querdenker in Karlsruhe: Friedlich auf der Straße, radikal in #BNN´s Kopf?",Lammstraße 1 - 5,,10,,2022
2022-02-10 00:00:00,18:00:00,19:00:00,"Maskenfreie Feststellung: Das deutsche Bundesverfassungsgericht muss die volle Versammlungsfreiheit, die Grund- und Menschenrechte schützen. Eltern und Großeltern stehen ungespritzt für die Zukunft der Kinder und Jugendlichen, ohne einen ""Green Pass""",Schlossbezirk,,47,,2022
2022-02-11 00:00:00,18:30:00,21:00:00,Verbinden statt Spalten - Für ein neues Miteinander,Kronenplatz,,100,,2022
2022-02-11 00:00:00,17:30:00,23:59:00,Wir fordern das sofortige Ende aller Coronamaßnahmen,Stephanplatz,,200,,2022
2022-02-12 00:00:00,16:00:00,20:00:00,Bewegungsmeditation für den inneren und äußeren frieden und gegen die Erstarrung der Herzen,Park Alter Friedhof,,80,,2022
2022-02-13 00:00:00,16:00:00,17:00:00,Mahnwache: „Für mehr Zäune an Hundewiesen“,Ludwig-Marum-Str. ,,10,,2022
2022-02-14 00:00:00,18:00:00,19:30:00,"Mahnwache zu LGBTI-Rechten im Iran, insbesondere zum Schicksal von Zahra/Sareh Sedighi-Hamadani",Ludwigsplatz,,10,,2022
2022-02-14 00:00:00,18:00:00,20:00:00,"Herr Harbarth, Ihre letzte Entscheidung nähert den Verdacht, dass Sie das Grundrecht auf Versammlungsfreiheit endgültig beerdigen wollen",,,1000,,2022
2022-02-16 00:00:00,18:00:00,21:00:00,Karlsruhe gegen Krieg,Beginn/Ende Marktplatz,x,500,,2022
2022-02-17 00:00:00,18:00:00,19:00:00,"Maskenfreie Feststellung: Masken waren unnötig, Lockdowns waren unnötig - die Demokratie, Grund-, Freiheits- und Menschenrechte wurden im höchsten Maß beschädigt.",Schlossbezirk,,47,,2022
2022-02-17 00:00:00,17:00:00,19:00:00,"Impfpflicht und Impfzwang stoppen! Für Frieden, Freiheit, Souveränität ",Am Wetterbach und Wiesenstraße,,60,,2022
2022-02-19 00:00:00,,,Gedenken an die Opfer der rassisitschen Morde in Hanau am 19.02.2020,Beginn/Ende Marktplatz /Friedrichsplatz ,x,250,,2022
2022-02-20 00:00:00,16:00:00,20:00:00,Bewegungsmeditation für den inneren und äußeren frieden und gegen die Erstarrung der Herzen,Park Alter Friedhof,,80,,2022
2022-02-20 00:00:00,16:00:00,17:00:00,Mahnwache: Für mehr Zäune an Hundewiesen,Ludwig-Marum-Str. ,,30,,2022
2022-02-21 00:00:00,08:00:00,09:00:00,Gegen die Kriminalisierung von Kurdisten - Solidarität,Freier Platz am Brunnen Ecke Waldstr. / Hans-Thomas-Str.,,25,,2022
2022-02-21 00:00:00,17:30:00,18:00:00,Multireligiöses Gebet für eine solidarische Gesellschaft,Marktplatz,,100,,2022
2022-02-24 00:00:00,18:00:00,19:00:00,"Maskenfreie Feststellung: Es scheint so, als ob es möglicher Weise sein könnte, dass den Richtern des Bundesverfassungsgerichtes nicht klar ist, dass wir in Deutschland, nach der Pandemie-Regelung von 2008, in den letzten beiden Jahren keine Pandemie hatten.",Schlossbezirk,,47,,2022
2022-02-24 00:00:00,17:00:00,22:00:00,Karlsruhe gegen Krieg - Nein zum Krieg in der Ukraine,Marktplatz - Kaiserstraße - Kronenplatz - Fritz-Erler-Straße - Kriegsstraße - Karl-Friedrich-Straße - Marktplatz,x,1000,,2022
2022-02-24 00:00:00,10:00:00,17:00:00,Frieden für die Ukraine und Sicherheit für Europa,Marktplatz,,20,,2022
2022-02-25 00:00:00,11:00:00,11:30:00,Fotoshooting zum Auftakt der Tarifrunde Sozial- und Erziehungsdienst,Marktplatz,,20,,2022
2022-02-25 00:00:00,11:00:00,15:00:00,Informationsstand zur Betriebsratswahlen 2022 am Städtischen Klinikum Karlsruhe,Ecke Moltkestr. / Ecke Franz-Lust-Str.,,10,x,2022
2022-02-25 00:00:00,18:00:00,19:30:00,Kundgebung der MLPD Karlsruhe: Gegen jede militärische Aggression - Jugend will Weltfrieden,Marktplatz,,30,x,2022
2022-02-25 00:00:00,18:00:00,21:00:00,Frieden für die Ukraine und Sicherheit für Europa,Marktplatz,,100,,2022
2022-02-25 00:00:00,17:30:00,23:59:00,Ende aller Pandemiemaßnahmen ,Stephanplatz,,200,,2022
2022-02-26 00:00:00,13:00:00,16:00:00,Völkermord in Sri Lanka,Marktplatz,,50,,2022
2022-02-26 00:00:00,15:00:00,19:00:00,Demonstration für Freiheit (Religion)/ findet nicht statt ,Marktplatz/ findet nicht statt,,20,x,2022
2022-02-26 00:00:00,14:00:00,17:00:00,Frieden für die Ukraine und Sicherheit für Europa,Schlossplatz,,150,,2022
2022-02-27 00:00:00,09:00:00,14:00:00,Radfahren für Justice (Den Haag nach Genf),Start Karlsruhe,,20,,2022
2022-02-27 00:00:00,16:00:00,19:00:00,Karlsruhe gegen Krieg,Beginn/Ende Marktplatz,x,250,,2022
2022-02-27 00:00:00,16:00:00,17:00:00,"Mahnwache: ""Für mehr Zäune an Hundewiesen""",Hildapromenade,,30,,2022
2022-02-28 00:00:00,18:00:00,18:30:00,Mahnwache gegen den Krieg in der Ukraine ,"Durlach Rathaus, entlang Pfinztalstraße",x,50,,2022
2022-02-28 00:00:00,18:00:00,20:00:00,"Marsch für Frieden, Freiheit, Selbstbestimmung und ohne Krieg weltweit! Für eine bessere Welt und eine diskriminierungsfreie Gesellschaft!",,,800,,2022
2022-02-28 00:00:00,18:00:00,19:00:00,"Montagsdemo gegen HartzIV und Sozialabbau, Aktiver Widerstand für den Weltfrieden! Gegen jede imperialistische Aggression  und Krieg, egal ob von Russland oder USA/Nato!",,,50,,2022
2022-03-01 00:00:00,18:00:00,19:00:00,Frieden in Europa und Solidarität mit der Ukraine,Marktplatz,,30,,2022
2022-03-01 00:00:00,18:00:00,19:00:00,"Maskenfreie Feststellung: Ohne vorherige Debatte stimmt der Bundestag am Mittwoch, 16. März 2022, über die Überweisung eines von den Ampelkoalitionsfraktionen SPD, Bündnis 90/Die Grünen und FDP geplanten Gesetzentwurfs zu Änderung des Infektionsschutzgesetzes ab. Die Vorlage soll zur federführenden Beratung an den Gesundheitsausschuss überwiesen werden. Die Abstimmung wird live übertragen. ",Schlossbezirk ,,47,,2022
2022-03-01 00:00:00,17:00:00,18:15:00,"Stille Mahnwache für Frieden, Demokratie und Menschenrechte",Schlossplatz Durlach,,8,,2022
2022-03-02 00:00:00,16:30:00,20:00:00,Ampeldemo für Tierrechte,Reinhold-Frank-Straße,,10,,2022
2022-03-03 00:00:00,17:30:00,19:30:00,"Impfpflicht und Impfzwang stoppen! Für Frieden, Freiheit, Souveränität ",Am Wetterbach und Wiesenstraße,,60,,2022
2022-03-05 00:00:00,14:00:00,17:30:00,Bürgerbewegung Karlsruhe steht auf. Karlsruhe geht spazieren! Gegen Zwang jeglicher Art!,Beginn/Ende Platz der Menschenrechte,x,1500,,2022
2022-03-05 00:00:00,15:00:00,19:00:00,Demonstration für Freiheit (Religion),Marktplatz,,20,,2022
2022-03-05 00:00:00,13:00:00,18:00:00,Versammlung gegen Kindesmissbrauch,Kaiserstraße,,30,,2022
2022-03-06 00:00:00,15:00:00,16:00:00,"Ahimsa, Gewaltlosigkeit","vor dem Schloss, Eingang",,50,x,2022
2022-03-06 00:00:00,20:00:00,22:00:00,No War,Marktplatz,,4,,2022
2022-03-06 00:00:00,17:00:00,19:00:00,Karlsruhe steht zusammen: Solidarität mit der Ukraine!,Marktplatz,,1500,,2022
2022-03-06 00:00:00,16:00:00,20:00:00,Bewegungsmeditation für den inneren und äußeren frieden und gegen die Erstarrung der Herzen,Park Alter Friedhof,,80,,2022
2022-03-06 00:00:00,16:00:00,17:00:00,"Mahnwache: ""Für mehr Zäune an Hundewiesen""",Ludwig-Marum-Str. ,,30,,2022
2022-03-07 00:00:00,17:30:00,18:00:00,Equal Pay Day 2022,Marktplatz,,30,,2022
2022-03-07 00:00:00,18:00:00,20:00:00,"Frieden - jetzt! Für Frieden, keine Kriege weltweit, Freiheit, Meinungsfreiheit, Selbstbestimmung und eine Diskriminierungsfreie Gesellschaft",Stephanplatz/Friedrichsplatz,,750,,2022
2022-03-07 00:00:00,18:00:00,19:00:00,"Montagsdemo gegen HartzIV und Sozialabbau, Aktiver Widerstand für den Weltfrieden! Gegen jede imperialistische Aggression  und Krieg, egal ob von Russland oder USA/Nato!",Marktplatz,,50,,2022
2022-03-07 00:00:00,15:15:00,16:45:00,Internationaler Frauentag 2022,Marktplatz,,40,,2022
2022-03-08 00:00:00,09:00:00,12:00:00,Kreideaktion anlässlich des 8. März,"Europaplatz, Herrenstraße, Marktplatz",,2,,2022
2022-03-08 00:00:00,17:00:00,18:30:00,Catcalls of Karlsruhe kreiden an anlässlich des  8. März 2022,"Hauptbahnhof, Durlacher Tor, Durlach Bahnhof",,3,,2022
2022-03-08 00:00:00,18:00:00,22:00:00,"Feministisch kämpfen, streiken, Gegenmacht aufbauen!",Marktplatz,,300,,2022
2022-03-08 00:00:00,14:00:00,17:00:00,Tag der Befreiung der Frau,Kaiserstraße/Lammstraße,,30,,2022
2022-03-08 00:00:00,12:00:00,16:00:00,Infostand zum Thema Abtreibungen von der Hochschulgruppe Amnesty International,zwischen Kaiserstraße und Zirkel,,10,,2022
2022-03-08 00:00:00,12:00:00,18:00:00,Internationalen Weltfrauentag ,Marktplatz,,250,,2022
2022-03-10 00:00:00,19:00:00,20:00:00,Mahnwache gegen den Krieg in der Ukraine und für Frieden in Europa,Rathausplatz Grötzingen,,100,,2022
2022-03-10 00:00:00,18:00:00,19:00:00,Maskenfreie Feststellung ,Schlossbezirk,,47,,2022
2022-03-11 00:00:00,18:00:00,19:00:00,Krieg in der Ukraine und Atomgefahr,Marktplatz,,15,,2022
2022-03-11 00:00:00,14:00:00,19:00:00,"Anwälte und Juristen für das Grundgesetz - ""Die Würde des Menschen ist unantastbar"" ",Schlossbezirk,,700,,2022
2022-03-12 00:00:00,11:00:00,15:00:00,Krieg in der Ukraine,Marktplatz,,2,,2022
2022-03-13 00:00:00,14:00:00,15:30:00,Solidarität mit der Ukraine,Marktplatz,,700,,2022
2022-03-14 00:00:00,18:00:00,20:00:00,"Frieden - jetzt! Für Frieden, keine Kriege weltweit, Freiheit, Meinungsfreiheit, Selbstbestimmung und eine Diskriminierungsfreie Gesellschaft",Stephanplatz/Friedrichsplatz,x,750,,2022
2022-03-14 00:00:00,18:00:00,19:00:00,"Montagsdemo gegen Hartz IV und Sozialabbau, Aktiver Widerstand für den Weltfrieden! Gegen jede imperialistische Aggression und Krieg, egal ob von Russland oder USA/NATO!",Marktplatz,,50,,2022
2022-03-17 00:00:00,18:00:00,19:00:00,Maskenfreie Feststellung,Schlossbezirk,,23,,2022
2022-03-17 00:00:00,08:30:00,10:30:00,Kundgebung zur Tarifrunde Öffentlicher Banken,Platz der Grundrechte,,30,,2022
2022-03-18 00:00:00,18:00:00,21:00:00,"Freiheit, Demokratie, Grundgesetz, keine Impfpflicht, keine Maskenpflicht, Selbstbestimmung",Beginn/Ende Thüringer Straße ,x,300,,2022
2022-03-18 00:00:00,17:30:00,22:00:00,Freiheit für alle politischen Gefangenen!,Werderplatz,,100,,2022
2022-03-18 00:00:00,12:00:00,17:00:00,Geht hin in alle Welt und verkündigt das Evangelium der ganzen Schöpfung,Marktplatz,,3,,2022
2022-03-19 00:00:00,15:00:00,18:00:00,"Tierschutz, Tierrechte , Klima- und Umweltschutz",Kirchplatz St. Stephan,,20,,2022
2022-03-19 00:00:00,11:00:00,18:00:00,Malaktion um den Klimastreik am 25.03. zu bewerben,Kaiserstraße Höhe Nr. 78-82,,30,,2022
2022-03-19 00:00:00,14:00:00,16:00:00,Kundgebung zum internationalen Tag gegen Rassismus,Marktplatz,,200,,2022
2022-03-19 00:00:00,15:30:00,17:00:00,Migration-Flucht-Rassismus,"Beginn Marktplatz, Ende Kirchplatz St. Stephan",x,50,,2022
2022-03-20 00:00:00,14:00:00,15:30:00,Pulse of Europe-Kundgebung zur Situation in der Ukraine ,Platz der Grundrechte,,100,,2022
2022-03-20 00:00:00,17:00:00,21:00:00,Bewegungsmeditation für den inneren und äußeren frieden und gegen die Erstarrung der Herzen,Park Alter Friedhof,,80,,2022
2022-03-20 00:00:00,14:00:00,16:30:00,Keine Aufrüstung im Windschatten des Ukraine-Kriegs,Marktplatz,,200,,2022
2022-03-21 00:00:00,18:00:00,20:00:00,"Wir fordern: Dauerhaft freie Impfentscheidungen (Streichung aller COVID-19-Impfpflichten im IfSG) Frist: 31.03.2022, Sonst: Verdoppelung der Demonstrationsanzahl",Beginn Stephanplatz/Ende Friedrichsplatz,x,750,,2022
2022-03-21 00:00:00,18:00:00,19:00:00,"Montagsdemo gegen HartzIV und Sozialabbau, Aktiver Widerstand für den Weltfrieden! Gegen jede imperialistische Aggression  und Krieg, egal ob von Russland oder USA/Nato!",Marktplatz,,50,,2022
2022-03-23 00:00:00,14:00:00,15:00:00,3ter Karlsruhe Friedensklangweg im Rahmen Karsruher Wochen gegen Rassismus,Ev. Stadtkirche bis Kath. Stadtkirche,x,40,,2022
2022-03-24 00:00:00,18:00:00,19:00:00,"Maskenfreie Feststellung: Menschenrechte sind unveräußerlich. Wir stehen hier für das Wohl der Generationen, die uns folgen werden.",Schlossbezirk ,,47,,2022
2022-03-25 00:00:00,06:00:00,20:00:00,Globaler Klimastreik von Fridays for Future Karlsruhe,"Friedrichsplatz, Erbprinzenstraße, Waldstraße, Kaiserstraße, Fritz-Erler-Str., Markgrafenstraße, Erbprinzenstraße, Friedrichsplatz ",x,2000,,2022
2022-03-25 00:00:00,18:00:00,20:00:00,Auftakt Fuß- und Radentscheid - Critical Mass,Kronenplatz,,700,,2022
2022-03-25 00:00:00,17:30:00,23:59:00,"Vorfahrt für Art. 2 Abs. 2 GG: Jeder hat das Recht auf Leben und körperliche Unversehrtheit. Die Freiheit der Person ist unverletztlich. In diese Rechte darf nur auf Grund eines Gesetzes eingegriffen werden."" Für eine freie Impfentscheidung",Stephanplatz,,150,,2022
2022-03-26 00:00:00,13:00:00,19:00:00,Falun Dafa und die Verfolgung durch die Kommunisitische Partei Chinas,Ludwigsplatz,,8,,2022
2022-03-26 00:00:00,09:30:00,13:30:00,bezahlbaren Mieten,"Kreuzung Waldstraße, Erbprinzenstraße gegenüber Ludwigsplatz",x,15,,2022
2022-03-27 00:00:00,13:30:00,15:30:00,Gegen Krieg und Klimakrise,Marktplatz,,200,,2022
2022-03-28 00:00:00,18:00:00,20:00:00,"Freie Impfentscheidung, sofortige Beendigung aller Maßnahmen, für Frieden, Freiheit, Selbstbestimmung und eine Diskriminierungsfreie Gesellschaft","Beginn Stephanplatz, Ende Friedrichsplatz",x,750,,2022
2022-03-28 00:00:00,08:00:00,02.04.,Apotheker als Berufsgeheimnisträger,Rheinstraße 41,,7,,2022
2022-03-31 00:00:00,08:30:00,11:00:00,Streikversammlung zur Tarifrunde Privates Versicherungsgewerbe,Friedrich-Scholl-Platz,,60,,2022
2022-03-31 00:00:00,18:00:00,19:00:00,"Maskenfreie Feststellung: Die sogenannte ""epdidemische Lage von nationaler Tragweite"" besteht nicht, die Maßnahmen wurden für den 20.2.22 aufgehoben - und trotzdem müssen Schüler*innen, im Gegensatz zu feiernden Politiker*innen, und Order*innen für Kundgebungen unter freiem Himmel mancherorts eine Mundnasenbedeckung tragen",Schlossbezirk,,47,,2022
2022-04-02 00:00:00,17:00:00,20:00:00,Freiheit-Religion,Marktplatz,,6,,2022
2022-04-02 00:00:00,14:00:00,18:00:00,"Für eine freie Impfentscheidung, Frieden, Freiheit und Selbstbestimmung. Wir fordern die sofortige Beendigung aller Corona-Maßnahmen",Beginn / Ende Platz der Menschenrechte,x,1750,x,2022
2022-04-02 00:00:00,17:00:00,21:00:00,Bewegungsmeditation für den inneren und äußeren frieden und gegen die Erstarrung der Herzen,Park Alter Friedhof,,80,,2022
2022-04-03 00:00:00,15:00:00,17:00:00,Familiendemonstration für Kinderrechte der Kinder in der Ukraine und auf der Flucht,Schlossgarten,,30,x,2022
2022-04-03 00:00:00,14:00:00,15:30:00,Pulse of Europe- Europäisch Wählen,Platz der Grundrechte,,100,,2022
2022-04-04 00:00:00,18:00:00,20:00:00,"Für eine freie Impfentscheidung, Frieden, Freiheit und Selbstbestimmung. Wir fordern die sofortige Beendigung aller Corona-Maßnahmen","Beginn Stephanplatz, Ende Friedrichsplatz",,750,,2022
2022-04-04 00:00:00,18:00:00,19:00:00,"Montagsdemo gegen HartzIV und Sozialabbau, Aktiver Widerstand für den Weltfrieden! Gegen jede imperialistische Aggression  und Krieg, egal ob von Russland oder USA/Nato!",Marktplatz,,50,,2022
2022-04-05 00:00:00,17:30:00,19:00:00,"Frieden, Freiheit, Souveränität! Gegen Impfzwang und Impfpflicht!",Grünwettersbach (Am Wetterbach und Wiesenstraße),,50,,2022
2022-04-05 00:00:00,17:00:00,18:15:00,"Stille Mahnwache für Frieden, Demokratie und Menschenrechte",Schlossplatz Durlach,,8,,2022
2022-04-06 00:00:00,19:00:00,21:00:00,"""Solidarität mit der Ukraine. Andenken an die Kriegsopfer in Ukraine. #StandWithUkraine"".",Marktplatz,,100,,2022
2022-04-07 00:00:00,18:00:00,19:00:00,Maskenfreie Feststellung,Schlossbezirk,,47,,2022
2022-04-09 00:00:00,13:00:00,17:00:00,Mache dich auf und werde nicht,Marktplatz,,5,,2022
2022-04-09 00:00:00,13:00:00,17:00:00,Freiheit-Religion,Friedrichsplatz ,,6,,2022
2022-04-09 00:00:00,14:00:00,18:00:00,"Infostand für Rechtsstaat, Grundrechte und Pressefreiheit auf dem Platz der Grundrechte",Platz der Grundrechte,,10,x,2022
2022-04-09 00:00:00,13:45:00,16:00:00,Weltfrieden durch die Heiligen Namen,Stephanplatz,,30,,2022
2022-04-09 00:00:00,14:00:00,18:00:00,"Demokratische Streitkultur, Pressefreiheit und Frieden","Beginn, Ende Marktplatz",x,300,,2022
2022-04-10 00:00:00,19:00:00,21:00:00,Solidarität mit der Ukraine. Andenken an die Kriegsopfer in Ukraine,Schlossplatz,,100,,2022
2022-04-11 00:00:00,18:00:00,20:00:00,"Für Frieden, Freiheit und Selbstbestimmung; Einen offenen und respektvollen Diskurs; Bewahrung von Grund- und Menschenrechten",Beginn/Ende Stephanplatz,x,750,,2022
2022-04-13 00:00:00,18:00:00,19:30:00,Gegen Krieg und Wirtschaftskrieg - Für ein solidarisches Miteinander,Marktplatz,,200,,2022
2022-04-14 00:00:00,18:00:00,19:00:00,Maskenfreie Feststellung,Schlossbezirk,,47,,2022
2022-04-15 00:00:00,17:30:00,20:30:00,"Vorfahrt für Art. 2 Abs. 2 GG: Jeder hat das Recht auf Leben und körperliche Unversehrtheit. Die Freiheit der Person ist unverletztlich. In diese Rechte darf nur auf Grund eines Gesetzes eingegriffen werden."" Für eine freie Impfentscheidung",Stephanplatz,,80,,2022
2022-04-16 00:00:00,13:00:00,17:00:00,Mach dich auf und werde Licht!,Kaiserstraße,,5,,2022
2022-04-16 00:00:00,14:00:00,18:00:00,"Für eine freie Impfentscheidung, Frieden, Freiheit und Selbstbestimmung. Wir fordern die sofortige Beendigung aller Corona-Maßnahmen",Beginn / Ende Platz der Menschenrechte,x,1750,,2022
2022-04-16 00:00:00,15:00:00,20:00:00,Evangelium,Friedrichsplatz ,,50,,2022
2022-04-17 00:00:00,15:00:00,17:00:00,Osterkundgebung: Mit Hoffnung durch den Frühling,Schlossplatz (Karl-Friedrich-Denkmal),,200,,2022
2022-04-18 00:00:00,18:00:00,20:00:00,"Wir sagen NEIN zur einrichtungsbezogenen Impfpflicht! Sollte ein Betretungsverbot ausgesprochen werden, drohen in Karlsruhe und im Landkreis ca. 5000 Mitarbietern ihren Arbeitsplatz zu verlieren. Das darf nicht passieren, denn sonst wird es einen kolabs im Gesundheitswesen geben. Seite an Seite machen wir uns für das Gesundheitswesen stark. ",Beginn/Ende Stephanplatz,,750,,2022
2022-04-18 00:00:00,17:00:00,21:00:00,Bewegungsmeditation für den inneren und äußeren frieden und gegen die Erstarrung der Herzen,Park Alter Friedhof,,80,,2022
2022-04-20 00:00:00,16:30:00,20:00:00,Ampeldemo für Tierrechte,Kaiserallee/Reinhold-Frank-Straße,,10,,2022
2022-04-21 00:00:00,18:00:00,19:00:00,Maskenfreie Feststellung,Schlossbezirk,,47,,2022
2022-04-22 00:00:00,14:00:00,18:00:00,20 Jahre Atomausstieg sind genug! Zurück zu Versorgungssicherheit und Klimaschutz!,"Marktplatz, dann Bundesverfassungsgericht",,30,,2022
2022-04-22 00:00:00,17:30:00,20:30:00,"Vorfahrt für “Art. 2 Abs. 2 GG: Jeder hat das Recht auf Leben und körperliche Unversehrtheit. Die Freiheit der
Person ist unverletzlich. In diese Rechte darf nur auf Grund eines Gesetzes eingegriffen werden.“ Für eine freie
Impfentscheidung",Stephanplatz,,75,,2022
2022-04-23 00:00:00,13:00:00,16:00:00,Memorial Ride - zum Gedenken an im Dienst getötete Polizeibeamte ,"Beginn Schloss Gottesau, Ende Feuerwehr Bruchsal ",x,400,,2022
2022-04-23 00:00:00,13:00:00,17:00:00,Freiheit-Religion,Karl-Friedrich-Straße (zwischen Marktplatz und Schloss) ,,6,,2022
2022-04-25 00:00:00,17:00:00,18:00:00,Tschernobyl Jahrestag,Marktplatz zwischen Springbrunnen und Stadtbahnschienen,,25,,2022
2022-04-25 00:00:00,18:00:00,20:00:00,"Stoppt die einrichtungsbezogene Impfpflicht, sofortige Herstellung aller Grundrechte!
Für Frieden, Freiheit, Selbstbestimmung und eine diskriminierungsfreie Gesellschaft!","Stephanplatz, Waldstraße, Kaiserstraße, Kronenstraße, Zirkel, Adlerstraße, Kaiserstraße, Waldstraße, Stephanplatz",x,750,,2022
2022-04-25 00:00:00,11:00:00,16:00:00,Fast Fashion,Ludwigsplatz,,4,,2022
2022-04-28 00:00:00,18:00:00,19:00:00,Maskenfreie Feststellung,Schlossbezirk,,47,,2022
2022-04-29 00:00:00,17:00:00,19:00:00,Community Chalking,Marktplatz (Nähe Kaiserstraße),,25,,2022
2022-04-29 00:00:00,18:00:00,19:30:00,Critical Mass ,"Beginn Kronenplatz, Ende AKK nördlich der Paulcke Park",x,500,,2022
2022-04-29 00:00:00,07:00:00,09:00:00,Popup-Radweg,Kriegsstraße,,20,x,2022
2022-04-29 00:00:00,08:30:00,10:00:00,Streik MEHRBRAUCHTMEHR,"Kronenplatz, Fritz-Erler-Straße, Kaiserstraße, Durlacher Allee, Schlachthausstr. , Alter Schlachthof",x,250,,2022
2022-04-30 00:00:00,13:00:00,17:00:00,Glaube an das Evangelium seines Sohnes (Jesus Christus) so wirst  du gerettet,Kaiserstraße 97,,3,,2022
2022-04-30 00:00:00,13:00:00,17:00:00,Freiheit- Religion,Marktplatz,,5,,2022
2022-04-30 00:00:00,17:00:00,21:00:00,Bewegungsmeditation für den inneren und äußeren frieden und gegen die Erstarrung der Herzen,Park Alter Friedhof,,80,,2022
2022-05-01 00:00:00,09:45:00,12:15:00,1. GeMAInsam Zukunft Gestalten.2022 mit Kundgebung auf dem Marktplatz,Beginn  Festplatz/Ende Marktplatz und Kundgebung auf Marktplatz,x,700,,2022
2022-05-01 00:00:00,12:00:00,22:00:00,"Krise, Krieg, Kapitalismus","Festplatz, Ettlingerstraße, Baumeisterstraße, Schützenstraße, Rüppurrer Straße, Luisenstraße, Marienstraße, Werderplatz",x,100,,2022
2022-05-01 00:00:00,14:00:00,17:00:00,Solidarität mit der Ukraine,Platz der Grundrechte,,50,,2022
2022-05-02 00:00:00,18:00:00,20:00:00,"Keine Waffenlieferung an die Ukraine - wer Frieden will liefert keine Waffen! Für Frieden, Freihei, Selbstbestimmung und eine Diskriminierungsfreie Gesellschaft","Beginn, Ende Stephanplatz",,750,,2022
2022-05-02 00:00:00,17:45:00,20:15:00,Foodsharing - Gemeinsam gegen Lebensmittelverschwendung mehr Bewusstsein schaffen für Lebensmittel und deren Lagerung,Marktplatz,,10,,2022
2022-05-02 00:00:00,18:00:00,19:00:00,"Montagsdemo gegen Hartz IV und Sozialabbau, Aktiver Widerstand für den Weltfrieden! Gegen alle Kriegstreiber!",Marktplatz,,50,,2022
2022-05-03 00:00:00,17:00:00,18:15:00,"Stille Mahnwache für Frieden, Demokratie und Menschenrechte",Schlossplatz Ecke Pfinztalstraße/Marstallstraße Durlach,,8,,2022
2022-05-05 00:00:00,16:00:00,20:00:00,Evangelische Kundgebung,Marktplatz,,70,,2022
2022-05-05 00:00:00,18:00:00,19:00:00,"""Maskenfreie Feststellung: Obwohl die ""epidemische Lage von nationaler Tragweite"" bereits im November 2021 aufgehoben wurde, werden Teile der Maßnahmen immer noch zu Unrecht in Nicht-Hotspot-Städten angeordnet. Auch die einrichtungsbezogenen Impfpflicht wurde, trotz einer hohen Anzahl Impf-Geschädigter, nicht aufgehoben.""",Schlossbezirk,,47,,2022
2022-05-05 00:00:00,14:00:00,15:00:00,Kundgebung zur Hauptversammlung der EnBW 2022,Durlacher Allee 93,,15,,2022
2022-05-05 00:00:00,15:15:00,18:00:00,Gedenktag des Völkermordes an den Eelam Tamilen,Stephanplatz,,50,,2022
2022-05-06 00:00:00,17:30:00,20:30:00,Wir treten ein für GG Artikel 20 Absatz 3 und 4. Wir verlangen den Austritt aus der Privatorganisation WHO. Für eine freie Impfentscheidung,Stephanplatz,,75,,2022
2022-05-07 00:00:00,14:00:00,18:30:00,Gegen Polizeigewalt und Rassismus,Kronenplatz,,100,,2022
2022-05-07 00:00:00,13:00:00,17:00:00,Freiheit-Religion,Karl-Friedrich-Str. (zwischen Kaiserstraße und Schloss),,5,,2022
2022-05-08 00:00:00,15:00:00,17:00:00,Ende des 2. Weltkrieges / Tag der Befreiung,Platz der Menschenrechte,,200,,2022
2022-05-09 00:00:00,18:00:00,20:00:00,1. sofortige bedingungslose Wiederherstellung aller Grundrechte! 2. Somit die sofortige Aufhebung aller Corona Maßnahmen und jeglicher Impfpflicht! 3. die Vollständige wissenschaftliche sowie rechtliche Aufarbeitung der Corona-Maßnahmen! 4. Keine Unterzeichnung des WHO-Pandemievertragses! 5. Keine Waffenlieferung an die Ukraine,Beginn/Ende Stephanplatz,x,750,,2022
2022-05-10 00:00:00,11:00:00,16:00:00,Neue Sicherheits- und Entwicklungsarchitektur für alle Nationen statt Hunger und Krieg,Marktplatz,,3,,2022
2022-05-12 00:00:00,18:00:00,19:00:00,"Maskenfreie Feststellung: Der sizilianische Verwaltungsgerichtshof hat entschieden, dass Italiens Corona-Impfpflicht verfassungswidrig ist. Der Oberste Gerichtshof in Indien hat entschieden, dass niemand zur Impfung gezwungen werden darf. Wann entscheidet das deutsche Bundesverfassungsgericht ebenso?",Schlossbezirk,,47,,2022
2022-05-12 00:00:00,15:00:00,17:00:00,Tag der Pflegenden  - Für bessere Arbeitsbedingungen in Pflegeberufen,Kaiserstraße Ecke Waldstraße,,20,,2022
2022-05-12 00:00:00,12:00:00,14:30:00,Internationaler Tag der Pflegenden,Moltkestraße Ecke Franz-Lust-Straße,,20,x,2022
